0,2,0,0,0,0,0.619345,1.663162,1.8595805,4.197101,-20.90078,0.3129107,1.1157186,-0.07246299,0.000000
0,2,0,0,0,0,0.381526,1.7418766,1.9396486,4.5155544,-56.683235,-2.320764,25.193356,-0.22156,0.000000
0,2,0,0,0,0,0.295675,1.9127977,2.013896,4.5534525,-17.339722,0.2645183,7.510516,-0.13323644,0.000000
0,2,0,0,0,0,0.291410,1.8808208,2.0735333,4.828662,-60.76349,1.039998,-11.447834,-0.5445081,0.000000
0,2,0,0,0,0,0.278157,1.7774427,1.9149818,4.50161,-57.05961,-2.6834044,30.751293,-0.21307904,0.000000
0,2,0,0,0,0,0.258053,1.8217452,2.012679,4.722091,-37.186794,-2.6408572,28.67264,-0.10119594,0.000000
0,2,0,0,0,0,0.231546,1.5726849,1.9045944,4.318826,-18.663767,0.8238558,-19.197468,-0.8014231,0.000000
0,2,0,0,0,0,0.210517,2.0053477,2.0707488,4.8275266,-2.0206203,-0.89462924,14.134075,-0.0461288,0.000000
0,2,0,0,0,0,0.205116,1.8879904,1.963285,4.726983,-48.94483,-2.781876,29.813183,-0.067983985,0.000000
1,2,0,0,0,0,0.610062,1.7461479,1.9407359,4.490977,-20.661224,-1.1987267,1.1529521,-0.004442767,0.000000
1,2,0,0,0,0,0.419894,1.7502688,1.9454219,4.5457215,-55.73179,-3.8915367,24.953354,-0.09067679,0.000000
1,2,0,0,0,0,0.392460,2.0052855,1.9534742,4.4434533,-19.041862,-1.1299973,7.6000333,-0.104024194,0.000000
1,2,0,0,0,0,0.276233,1.8865641,2.076809,4.9713044,-62.485462,-0.6352158,-11.22669,-0.5591531,0.000000
1,2,0,0,0,0,0.228846,1.9012284,1.9714117,4.6240005,-56.21245,-4.397766,30.238808,-0.07994752,0.000000
1,2,0,0,0,0,0.227843,2.1652312,2.1585834,5.0297165,-3.8479671,-2.4022644,14.110041,0.09778762,0.000000
2,2,0,0,0,0,0.486433,1.7209262,1.8906796,4.1816893,-20.628046,-1.1736393,1.2969544,0.025763262,0.000000
2,2,0,0,0,0,0.349877,1.7901638,1.9744278,4.7276897,-46.9868,-4.222231,29.226597,-0.04101068,0.000000
2,2,0,0,0,0,0.344867,1.9988337,1.9977753,4.472967,-20.870602,-1.08687,7.1679115,-0.106953196,0.000000
2,2,0,0,0,0,0.326992,1.8348889,1.9847813,4.617154,-54.47499,-4.213443,24.59549,-0.028016835,0.000000
2,2,0,0,0,0,0.212653,1.8140693,2.0232112,4.841348,-39.900032,-1.1953268,6.8182015,-0.09935839,0.000000
3,2,0,0,0,0,0.370639,1.7114446,1.931866,4.5306935,-45.69808,-4.10333,28.93894,-0.14272928,0.000000
3,2,0,0,0,0,0.363423,1.6589215,1.9198066,4.2210007,-20.722023,-1.0446956,1.3428314,0.062269308,0.000000
3,2,0,0,0,0,0.340070,1.8085538,1.9379655,4.432043,-22.670565,-1.120577,7.501719,-0.12974353,0.000000
3,2,0,0,0,0,0.318555,1.7424612,1.9508685,4.4695225,-53.984917,-4.039009,29.683521,-0.118943244,0.000000
4,2,0,0,0,0,0.383101,1.6685127,1.9401879,4.585,-20.420105,-1.3079687,1.4002786,0.10455644,0.000000
4,2,0,0,0,0,0.294083,1.779336,1.9820024,4.6307087,-53.50779,-3.8918552,24.241749,0.12979417,0.000000
4,2,0,0,0,0,0.272786,1.872716,2.0072489,4.656423,-15.665165,-1.2022167,6.315987,-0.09050952,0.000000
4,2,0,0,0,0,0.265087,1.7746904,1.9333594,4.3673425,-24.467152,-1.257438,7.7136903,-0.05924533,0.000000
4,2,0,0,0,0,0.203175,1.8796837,2.0071998,4.7936745,-57.448395,-4.5426226,29.86427,-0.0075933803,0.000000
5,2,0,0,0,0,0.473430,1.6651745,1.9368333,4.504979,-20.427927,-1.3120193,1.4843524,0.07279031,0.000000
5,2,0,0,0,0,0.440662,1.867445,2.017068,4.841311,-52.85257,-4.3679633,23.923702,-0.16273183,0.000000
5,2,0,0,0,0,0.236990,1.8416512,1.9186113,4.15254,-18.796461,-1.1769605,6.3915997,-0.014119363,0.000000
6,2,0,0,0,0,0.648287,1.7513752,1.9485556,4.490809,-20.383795,-1.1450598,1.265907,0.03239329,0.000000
6,2,0,0,0,0,0.445231,1.8536875,2.0273333,4.731225,-51.962765,-3.9186969,23.483648,-0.040876932,0.000000
6,2,0,0,0,0,0.293323,1.8112593,1.9352355,4.4077044,-27.59327,-1.2314211,7.457558,-0.044838205,0.000000
6,2,0,0,0,0,0.235042,1.7974315,2.039712,5.1180067,-42.276596,-4.259475,28.052725,-0.12412211,0.000000
6,2,0,0,0,0,0.200998,1.8511884,1.9702108,4.486306,-19.616386,-1.1703811,6.362949,-0.033622574,0.000000
7,2,0,0,0,0,0.588097,1.6774957,1.9374061,4.555638,-52.298553,-5.137705,22.646465,-0.092102155,0.000000
7,2,0,0,0,0,0.541827,1.7093003,1.93512,4.351349,-20.808666,-2.1546178,0.5227604,0.03416268,0.000000
7,2,0,0,0,0,0.314191,1.9834363,1.8977003,4.232127,-23.243038,-2.0218906,5.383894,0.107045084,0.000000
7,2,0,0,0,0,0.251062,1.8726163,1.9416374,4.370339,-29.93145,-2.1636682,6.576925,-0.12999302,0.000000
8,2,0,0,0,0,0.451550,1.5977526,1.8941677,4.409358,-20.65044,-2.1015725,0.7897086,0.07434864,0.000000
8,2,0,0,0,0,0.329742,1.6879511,1.9520932,4.3570414,-33.34724,-1.1314634,-20.395035,-0.7110127,0.000000
8,2,0,0,0,0,0.265542,1.7258661,1.9868662,4.614849,-52.067516,-5.148842,23.525528,1.0067576,0.000000
8,2,0,0,0,0,0.246438,1.7476153,1.9238368,4.508788,-64.68785,-5.6174927,29.229525,-0.24332383,0.000000
8,2,0,0,0,0,0.215395,2.011269,1.9481202,4.387066,-25.08548,-1.7633216,5.3665915,0.1587359,0.000000
9,2,0,0,0,0,0.468786,1.7453749,1.9566216,4.576332,-49.672394,-4.631845,22.128633,-0.11016193,0.000000
9,2,0,0,0,0,0.361546,1.710598,2.020751,4.847892,-19.69622,-1.7305477,0.94089633,0.106076986,0.000000
9,2,0,0,0,0,0.294665,2.4300017,2.494961,5.704296,-23.350405,-0.22763842,-13.938282,1.6576219,0.000000
9,2,0,0,0,0,0.253664,1.8136921,1.9284676,4.3362064,-25.140339,-1.7297232,5.8227434,0.14320031,0.000000
9,2,0,0,0,0,0.245484,1.7424555,1.9245713,4.562335,-64.55411,-5.4343367,28.94249,-0.22288665,0.000000
10,2,0,0,0,0,0.515066,1.7042894,1.9907405,4.7835813,-19.856823,-1.5695289,0.96337056,0.09299334,0.000000
10,2,0,0,0,0,0.463078,1.733238,1.943356,4.593305,-49.79575,-4.5874324,21.822884,-0.21710508,0.000000
10,2,0,0,0,0,0.283570,1.9834855,1.98508,4.5006723,-27.078083,-1.38192,5.5422964,0.106985986,0.000000
10,2,0,0,0,0,0.270859,1.7478166,1.9244771,4.5541945,-64.995964,-5.2104445,28.679447,-0.20687066,0.000000
10,2,0,0,0,0,0.216495,1.8266668,1.9730909,4.4851484,-34.643578,-1.646801,6.127834,-0.124939725,0.000000
10,2,0,0,0,0,0.206111,1.7638731,1.9921851,4.403842,-35.84867,-0.45945024,-20.654264,-0.69835734,0.000000
11,2,0,0,0,0,0.478314,1.7148504,1.9396901,4.531539,-19.88736,-1.3541753,0.70843595,-0.019034803,0.000000
11,2,0,0,0,0,0.342898,1.6610849,1.9013087,4.4185643,-56.51352,-4.823613,37.93729,-0.12206234,0.000000
11,2,0,0,0,0,0.312547,1.9009047,2.0312357,4.7620287,-21.20048,-2.0297358,12.762472,-0.017321706,0.000000
11,2,0,0,0,0,0.300295,1.9635854,2.0083928,4.5777965,-28.7914,-1.2879711,5.5817704,0.06430046,0.000000
11,2,0,0,0,0,0.209356,1.9586194,2.0769486,4.9018354,-49.18621,-4.225731,21.763617,-0.20245345,0.000000
12,2,0,0,0,0,0.522114,1.882721,2.0444748,4.968665,-48.29486,-3.8834422,21.298508,-0.0035475926,0.000000
12,2,0,0,0,0,0.439199,1.635054,1.8861156,4.331117,-19.834885,-1.293663,0.86318445,0.089688,0.000000
12,2,0,0,0,0,0.333453,2.1028109,2.1464024,4.9627433,-22.55854,-2.2754335,12.8480215,0.013350317,0.000000
12,2,0,0,0,0,0.277037,1.6600295,1.8647947,4.357123,-60.74908,-4.820357,37.893265,-0.031032994,0.000000
12,2,0,0,0,0,0.236592,2.03893,2.0176353,4.5480294,-30.67199,-1.1075358,5.186799,0.14857395,0.000000
13,2,0,0,0,0,0.586615,1.6157298,1.897794,4.3499503,-20.074362,-1.150095,0.8926981,0.093430385,0.000000
13,2,0,0,0,0,0.370218,1.739682,1.919789,4.5965405,-47.70126,-4.2187195,20.782837,-0.17207563,0.000000
13,2,0,0,0,0,0.368018,2.0943706,2.1581793,4.938415,-24.559029,-1.7947146,12.649649,-0.014804425,0.000000
13,2,0,0,0,0,0.360390,1.9790537,1.9846492,4.4481654,-33.387054,-1.0557294,4.98059,-0.16703603,0.000000
13,2,0,0,0,0,0.250597,1.8434682,2.0137672,4.587015,-83.264244,-5.606593,24.616743,-0.07830244,0.000000
13,2,0,0,0,0,0.237135,1.5593398,1.8271987,4.1964574,-65.24107,-5.079787,37.708874,0.091263965,0.000000
14,2,0,0,0,0,0.683710,1.690241,1.9334055,4.2726045,-19.86141,-0.867877,0.5199751,-0.040789925,0.000000
14,2,0,0,0,0,0.492934,1.7954273,1.9822297,4.8118,-47.049633,-3.7165465,20.512278,-0.00013279059,0.000000
14,2,0,0,0,0,0.364815,2.0824242,2.1050496,4.80429,-34.683723,-1.019998,4.519207,0.19888711,0.000000
14,2,0,0,0,0,0.272654,1.7526169,2.0075586,4.5128865,-83.68065,-4.824723,24.27402,0.104366265,0.000000
15,2,0,0,0,0,0.449486,1.7736504,1.983937,4.3696976,-19.717232,-0.92510915,0.5676294,0.08169535,0.000000
15,2,0,0,0,0,0.354861,2.0823593,2.0430012,4.562675,-36.204212,-1.0441742,4.820298,0.31133646,0.000000
15,2,0,0,0,0,0.348613,1.7461013,1.9718473,4.654875,-46.65794,-3.7974222,20.239273,-0.10328146,0.000000
15,2,0,0,0,0,0.269774,1.6341975,1.86582,4.1333075,-14.527557,-1.3279262,4.935361,0.112568684,0.000000
15,2,0,0,0,0,0.220965,1.6689535,1.9251623,4.348245,-43.456512,-1.289152,5.929889,-0.09598547,0.000000
15,2,0,0,0,0,0.216554,1.5783567,1.9453859,4.340536,-83.82916,-4.425977,23.74295,0.16328001,0.000000
16,2,0,0,0,0,0.603639,1.7572682,1.9643795,4.6668086,-46.10182,-3.7103405,19.959198,-0.057847686,0.000000
16,2,0,0,0,0,0.409928,1.756578,1.978377,4.6699495,-19.374441,-1.1255095,0.60237944,-0.044635832,0.000000
17,2,0,0,0,0,0.398606,1.745047,1.9348903,4.490427,-82.07794,-4.353093,37.90044,-0.21621278,0.000000
17,2,0,0,0,0,0.386523,1.876612,1.992224,4.7747636,-70.517654,-3.5708776,27.294582,-0.05935393,0.000000
17,2,0,0,0,0,0.330663,1.6621156,1.8398563,3.8884816,-20.159122,0.003482014,1.2906332,0.20382595,0.000000
17,2,0,0,0,0,0.313913,1.5864849,1.9471395,4.685696,-45.408455,-2.3007984,20.226576,-0.1112478,0.000000
17,2,0,0,0,0,0.283686,1.9018881,2.037121,4.6595764,-39.663685,-0.13482016,5.018273,-0.14438233,0.000000
18,2,0,0,0,0,0.515617,1.6990113,1.9028854,4.434988,-87.61456,-4.3189983,37.621056,0.06694973,0.000000
18,2,0,0,0,0,0.501856,1.8265282,1.9716251,4.697649,-46.782455,-2.0901465,20.094835,-0.09830065,0.000000
18,2,0,0,0,0,0.436778,1.6727722,1.9311342,4.483352,-21.570602,0.1331905,1.1557809,0.11886777,0.000000
18,2,0,0,0,0,0.383480,1.6666518,1.93616,4.462979,-83.92618,-2.9650624,22.981125,-0.045579962,0.000000
18,2,0,0,0,0,0.327177,1.7506472,1.9385444,4.5601788,-73.65102,-3.5617442,27.169708,-0.0892597,0.000000
18,2,0,0,0,0,0.221315,1.8688313,2.0120444,4.5809107,-11.75989,0.6276616,-5.2933874,-0.07344417,0.000000
19,2,0,0,0,0,0.612207,1.6634359,1.9040931,4.391244,-19.899544,0.23109701,1.441607,0.1498881,0.000000
19,2,0,0,0,0,0.497639,1.8780384,2.0486012,5.0485897,-44.75359,-1.8285263,19.72718,-0.003205246,0.000000
19,2,0,0,0,0,0.333449,1.7113631,1.8896431,4.326981,-97.155754,-3.8571744,24.344786,0.020121835,0.000000
19,2,0,0,0,0,0.266797,1.7661796,1.9762905,4.5578694,-80.992386,-3.585765,22.492752,0.036277287,0.000000
19,2,0,0,0,0,0.255416,1.7669609,2.0035386,4.833109,-11.205576,0.23221493,5.2803607,-0.11884853,0.000000
19,2,0,0,0,0,0.211739,1.8514707,1.9488589,4.669971,-72.787094,-3.7825205,26.881598,-0.1821173,0.000000
20,2,0,0,0,0,0.537276,1.6582296,1.8737996,4.2947555,-20.235275,0.35482043,1.3001451,0.16114867,0.000000
20,2,0,0,0,0,0.527463,1.7692115,1.9557238,4.5821447,-81.3516,-3.9422183,22.036255,0.05112256,0.000000
20,2,0,0,0,0,0.276846,2.1236067,2.0986147,4.9473653,-44.059948,-2.0961945,19.301888,-0.042590797,0.000000
21,2,0,0,0,0,0.530524,1.8871365,2.0958326,5.1646934,-43.711678,-2.2663493,19.128021,-0.054216202,0.000000
21,2,0,0,0,0,0.518347,1.7799023,1.9260811,4.395945,-80.80648,-4.753664,21.683443,-0.0260371,0.000000
21,2,0,0,0,0,0.318132,1.7340707,1.944595,4.3231106,-19.998852,0.31661847,1.1965709,0.02016975,0.000000
21,2,0,0,0,0,0.259004,1.8223641,2.0101833,4.7320457,-8.283775,-0.6426467,22.535664,0.072773926,0.000000
21,2,0,0,0,0,0.228998,1.8807621,1.9792413,4.740993,-75.40489,-4.5462856,26.302519,-0.11335283,0.000000
22,2,0,0,0,0,0.652609,1.7263136,1.9604261,4.6930056,-43.107967,-2.7446923,18.70388,-0.13359939,0.000000
22,2,0,0,0,0,0.530459,1.6368096,1.8927917,4.4063516,-80.286964,-5.2214727,21.239048,0.05474778,0.000000
22,2,0,0,0,0,0.459095,1.7386063,1.9572353,4.3323016,-20.097193,0.12431708,0.9793717,-0.028116785,0.000000
22,2,0,0,0,0,0.355498,1.7100086,1.9212453,4.5020466,-75.65051,-4.979086,25.933046,-0.10009763,0.000000
22,2,0,0,0,0,0.215183,1.8866433,2.1571655,5.5175524,-11.204493,-0.8793414,22.428946,-0.0037680021,0.000000
23,2,0,0,0,0,0.729687,1.8318377,2.0185664,4.933076,-42.73274,-2.2480605,18.426075,-0.046573907,0.000000
23,2,0,0,0,0,0.450986,1.6145387,1.862017,4.1509504,-20.52769,0.0062933266,1.0161521,-0.04664838,0.000000
24,2,0,0,0,0,0.740314,1.8604124,1.955828,4.6321983,-42.478817,-2.127713,18.013428,-0.014319403,0.000000
